CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL31,AMERICAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.5,13,13.5
OCCIDENTAL32,MIRASIERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL33,UVM EDUCACION SC,0.853004886,0.885197676,0.929210937,0.97727588,1.028603392,1.076660195,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244,1.17708244
OCCIDENTAL34,PACTIV FOODSERVICE MEX S DE RL DE CV (JAGUAR),8.113790896,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903,7.932660903
OCCIDENTAL35,FLEXTRONICS TECHNOLOGIES S DE RL DE CV,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006,9.420768006
OCCIDENTAL36,CEMEX MEXICO SA DE CV (GUADALAJARA),8.955107688,9.204571999,9.55605771,9.926281777,10.30547559,10.62753886,11.08231008,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452,11.47686452
OCCIDENTAL37,PRAXAIR MEXICO S DE RL DE CV,10.71832273,10.8876172,11.04236753,11.61355191,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006,12.35430006
OCCIDENTAL38,MOTFOUR SAPI DE CV(KODAK),1.399910338,1.774939475,2.129362213,2.27860943,2.91115726,3.696686684,4.752877542,6.131626528,7.894913816,10.21571423,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694,11.36583694
OCCIDENTAL39,ALMIDONES MEXICANOS SA DE CV,11.29833504,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169,11.08491169
OCCIDENTAL40,CERVECERIA MODELO GUAD S DE RL DE CV,1.541205876,1.595744989,1.667836189,1.743212643,1.820206275,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743,1.959682743
