CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL42,PM CIGATAM PS S DE RL DE CV,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142,2.652139142
OCCIDENTAL43,SIEMENS SA DE CV,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461,0.824011461
OCCIDENTAL44,PROD FARMACEUTICOS COLLINS SA DE CV,1.108483651,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682,1.136134682
OCCIDENTAL45,FIDEICOMISO F--00291,0.126112697,0.137985773,0.156292957,0.17745654,0.201259852,0.22047257,0.242340686,0.265878735,0.292773568,0.322113602,0.362174762,0.403571489,0.451984414,0.451984414,0.451984414,0.451984414,0.451984414,0.451984414,0.451984414,0.451984414,0.451984414,0.451984414
OCCIDENTAL46,TECHNICOLOR MEXICANA S DE RL DE CV,9.281513113,9.173744957,9.283471062,9.308527522,9.323098987,9.42749735,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267,9.455479267
OCCIDENTAL47,BELTICOS SA DE CV 684-1260,1.232105258,1.318145872,1.428115772,1.550996651,1.682561106,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175,1.795538175
OCCIDENTAL48,ACEITES GRASAS Y DERIVADOS SA DE CV (AGYDSA),1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845,1.425251845
OCCIDENTAL49,CONTINENTAL AUTOMOTIVE SA DE CV (PERIFERICO),3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345,3.282487345
OCCIDENTAL50,FERRO PIEZAS ALANISA SA DE CV,1.297785964,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693,1.327629693
OCCIDENTAL51,LIQUIMEX SA DE CV (GUADALAJARA),0.596731307,0.6511421,0.7110422,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646,0.770846646
OCCIDENTAL52,LABORATORIOS PISA SA DE CV,4.752447939,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856,4.786733856
OCCIDENTAL53,CONTINENTAL AUTOMOTIVE SA DE CV (TIJERA),4.362367238,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318,4.410908318
OCCIDENTAL54,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.239506148,0.716642412,1.195657608,1.674246431,2.200291826,2.724206777,3.27007311,3.821483232,4.444688079,5.121880079,5.788535073,6.464863081,7.265801023,8.086726346,9.009357033,9.89564499
OCCIDENTAL55,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.239506148,0.716642412,1.195657608,1.674246431,2.200291826,2.724206777,3.27007311,3.821483232,4.444688079,5.121880079,5.788535073,6.464863081,7.265801023,8.086726346,9.009357033,9.89564499
OCCIDENTAL56,NINOS HEROES,10.79472195,10.62465779,10.5886758,10.57684669,10.51148931,10.54834255,10.58062898,10.63295025,10.72414098,10.8062746,11.12749923,11.35504448,11.61753756,11.85158371,12.25014675,12.72084048,13.09961728,13.45204841,14.00641121,14.53442562,15.18063675,15.70658967
OCCIDENTAL57,NINOS HEROES,21.33315896,20.87940818,20.69418367,20.55932975,20.40165462,20.44290976,20.55313323,20.62446636,20.77124074,20.90043557,21.49139377,21.90037808,22.37590221,22.79577352,23.53088914,24.40278716,25.09667268,25.73872727,26.76539663,27.73957309,28.93565558,29.89968926
OCCIDENTAL58,GUADALAJARA I,36.08451043,35.41685411,35.20039465,35.06689685,34.89193519,35.05550239,35.33688531,31.99598701,32.33636506,32.64951474,33.6864944,34.44216374,35.3057298,36.08473611,37.36726559,38.87369987,40.10293791,39.09079822,40.79196015,42.42206618,44.40120453,46.03579824
OCCIDENTAL59,COLON,11.84036453,11.83850764,11.87215485,11.98317153,12.12750483,12.18026314,12.27397708,12.34437301,12.4598795,12.56487486,12.94808288,13.22261864,13.53812667,13.87538868,14.35169095,14.9130424,15.36715472,15.79077801,16.45197952,17.08289065,17.8536036,18.4837553
OCCIDENTAL60,COLON,8.83670496,8.729169297,8.730440509,8.750773231,8.759347571,8.851969178,8.974091326,9.078985108,9.216973525,9.347251904,9.685664196,9.944619899,10.23590755,10.50385434,10.9199933,11.4039676,11.80890621,12.19280516,12.76323779,13.31393991,13.97687957,14.53495358
OCCIDENTAL61,BAJIO (ANTES PRIMAVERA),0,0,13.3097261,13.29133059,13.2316399,13.30020642,13.41344109,13.50115677,13.63819352,13.76373832,14.82234187,15.14228402,15.50930722,15.83883054,16.38887868,17.03640513,17.5617626,18.12475997,18.88996094,19.62077738,20.51269331,21.24364124
OCCIDENTAL62,FRESNO,16.91583162,16.98911547,17.32841318,17.63096271,17.96733919,18.47042045,19.03355123,19.23952999,19.51566602,19.83945539,20.54064773,21.13901649,21.74019039,22.35945706,23.29610478,24.38030958,25.29823398,26.17323773,27.45142589,28.77068101,30.34986073,31.71487895
OCCIDENTAL63,LAS PINTAS,13.81027315,13.66716332,13.63532576,13.63419095,13.67209544,13.78448453,13.99918896,14.18693687,14.37022789,14.59760315,15.15055581,15.58005695,16.06089996,16.5058025,17.18451427,17.97136265,18.63497116,19.26642826,20.19398669,21.1622744,22.32152916,23.32304983
OCCIDENTAL64,LAS PINTAS,13.81027315,13.55646697,14.70591135,14.76233565,14.61860491,14.67763016,14.84565154,14.92582082,15.06054189,15.24209124,15.70148512,16.09055934,16.53108226,16.86963111,17.50765165,18.18562979,18.80109687,19.38181815,20.18510184,21.02525836,22.04311993,22.89309872
OCCIDENTAL65,HIGUERILLAS,17.49799415,17.21831982,17.15611024,17.13314171,17.08880295,17.20952468,17.45158016,17.59659139,17.80583672,18.06372071,18.65894999,19.16495929,19.66658568,20.18945015,20.99746364,21.86468236,22.65037423,23.39609418,24.5002368,25.56710431,26.85431821,27.9412939
OCCIDENTAL66,HIGUERILLAS,20.3643137,20.0921294,20.06428031,20.01324493,20.00478938,20.18878365,20.37361216,20.58604361,20.87355486,21.1435742,21.88384298,22.44372436,23.07586515,23.6546817,24.6389393,25.70394998,26.58941556,27.50452197,28.7622881,29.97377383,31.43987032,32.66779799
OCCIDENTAL67,MIRAVALLE,13.01527724,7.48034949,7.438896256,7.414857032,7.381940126,7.420571131,7.484121961,7.533433055,7.610263961,7.680682677,7.921307217,8.095668146,8.295296076,8.474962234,8.772757526,9.122927087,9.407861388,9.674425728,10.08692747,10.48132393,10.9613805,11.3549487
OCCIDENTAL68,MIRAVALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL69,MIRAVALLE,0,5.479248406,5.450666622,5.435327953,5.413952331,5.445534727,5.495927412,5.536393479,5.597626247,5.65470282,5.837778242,5.97280829,6.127265165,6.267792902,6.496623215,6.765384617,6.986946771,7.195996269,7.514918926,7.82188028,8.194441433,8.504080094
