CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL45,FIDEICOMISO F--00291,0.060395439,0.06724425,0.077082941,0.088580712,0.10184714,0.111578051,0.12356658,0.137180229,0.152136553,0.169388883,0.187064733,0.210281997,0.236737035,0.236737035,0.236737035,0.236737035,0.236737035,0.236737035,0.236737035,0.236737035,0.236737035,0.236737035
OCCIDENTAL46,TECHNICOLOR MEXICANA S DE RL DE CV,9.287863028,9.34155545,9.567113927,9.709119288,9.858337258,9.969475581,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519,10.07418519
OCCIDENTAL47,BELTICOS SA DE CV 684-1260,2.090144188,2.275450669,2.494970355,2.742465206,3.016099317,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012,3.218859012
OCCIDENTAL48,ACEITES GRASAS Y DERIVADOS SA DE CV (AGYDSA),6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684,6.267304684
OCCIDENTAL49,CONTINENTAL AUTOMOTIVE SA DE CV (PERIFERICO),3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454,3.548959454
OCCIDENTAL50,FERRO PIEZAS ALANISA SA DE CV,1.929420962,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068,2.008521068
OCCIDENTAL51,LIQUIMEX SA DE CV (GUADALAJARA),1.205551547,1.338622906,1.479366829,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735,1.623217735
OCCIDENTAL52,LABORATORIOS PISA SA DE CV,5.925243145,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519,6.073004519
OCCIDENTAL53,CONTINENTAL AUTOMOTIVE SA DE CV (TIJERA),4.684487386,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958,4.81995958
OCCIDENTAL54,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.352461641,1.067163405,1.793201276,2.54106469,3.280005112,4.096775677,4.943342548,5.830297732,6.777412749,7.70759976,8.804731266,9.996555207,11.39299612,12.97516826,14.5,15.5
OCCIDENTAL55,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.352461641,1.067163405,1.793201276,2.54106469,3.280005112,4.096775677,4.943342548,5.830297732,6.777412749,7.70759976,8.804731266,9.996555207,11.39299612,12.97516826,14.5,15.5
OCCIDENTAL56,NINOS HEROES,18.04785577,18.07609506,18.23179129,18.43198851,18.57054977,18.63705348,18.83453925,19.1527227,19.45508102,19.83904033,20.06504463,20.65566954,21.24347943,21.87174757,22.59499555,23.15548473,24.10207121,25.16099322,26.56621257,28.2089192,29.20137457,29.40414748
OCCIDENTAL57,NINOS HEROES,26.53113437,26.42374375,26.50467525,26.65087254,26.81096203,26.8671894,27.21498198,27.63414028,28.02976567,28.54213768,28.82661429,29.63388206,30.43537234,31.2930525,32.28462937,33.04182304,34.34775868,35,35.2,35.4,35.6,35.80112994
OCCIDENTAL58,GUADALAJARA I,50.46124047,50.39907922,50.69418854,51.11357659,51.55947881,51.80505939,52.61320226,48.20534601,49.06645504,50.135384,50.80673995,52.40392517,53.99825332,55.2,55.7,56.2,56.7,54.2,54.7,55.2,55.7,56.20429553
OCCIDENTAL59,COLON,16.18400228,16.46619791,16.71182766,17.07239553,17.5161506,17.59366846,17.86222392,18.17826715,18.47953667,18.85860375,19.08774982,19.66412453,20.2384312,20.93432491,21.64117061,22.19274531,23.11510806,24.14624449,25.51100908,26.6,26.80151515,27.00455693
OCCIDENTAL60,COLON,19.09914342,19.19870636,19.43270378,19.71386576,20.00514259,20.2181914,20.65110923,21.14089779,21.61564769,22.18390475,22.57778582,23.38557265,24.19620769,25.0590828,26.03770634,26.83511304,28.08761187,29.4816901,31.29486015,33.1,33.5,33.90483384
OCCIDENTAL61,BAJIO (ANTES PRIMAVERA),0,0,14.14490963,14.29643688,14.42837929,14.50423333,14.73761105,15.01035932,15.27111499,15.59640262,16.4969156,17.00141993,17.50440421,18.04153887,18.65793512,19.14076974,19.94376873,20.92449534,22.11450385,23.50434498,24.69284599,25.90475558
OCCIDENTAL62,FRESNO,19.07017439,19.48980948,20.11840951,20.71758686,21.40382711,22.00477682,22.84601725,23.36782853,23.87267394,24.55961573,24.97490538,25.92879741,26.80538616,27.82374023,28.97353192,29.92433074,31.3857942,33.00988178,35.10870724,35.9,36.5101983,37.13076824
OCCIDENTAL63,LAS PINTAS,22.32468642,22.48210634,22.6998065,22.97281956,23.35417537,23.54791746,24.09435686,24.70781398,25.2059536,25.91165554,26.4,26.8,27.2,27.6,28,28.4,28.8,29.2,29.6,30.1,30.60844595,31.12548051
OCCIDENTAL64,LAS PINTAS,20.68927152,20.6664064,22.68863731,23.05153428,23.14169771,23.23687632,23.67944707,24.09038508,24.48160617,25.07367532,25.36950937,26.1,26.4,26.6,26.9,27.1,27.4,27.7,27.9,28.2,28.50322581,28.80971211
OCCIDENTAL65,HIGUERILLAS,23.03107517,23.06174846,23.2551054,23.50524505,23.76752418,23.9372192,24.45626131,24.95267344,25.42990341,26.10740256,26.48753553,27.44543589,28.31081217,29.33211524,30.2,30.5,30.9,31.3,31.7,32.1,32.50504732,32.91520564
OCCIDENTAL66,HIGUERILLAS,25.97121243,26.07497659,26.35236341,26.60368439,26.95893838,27.20893077,27.66431011,28.28511327,28.88519089,29.60951954,30.10055075,31.14251328,32.18680378,33.29910033,33.9,34.3,34.7,35.2,35.6,36,36.40449438,36.81353364
OCCIDENTAL67,MIRAVALLE,21.92360345,12.8220043,12.90448136,13.01856532,13.13939563,13.20914545,13.42235541,13.67143291,13.9095991,14.2065573,14.39076156,14.83704786,15.28226829,15.7575695,16.30239673,16.73079729,17.4393796,18.23093393,19.27551686,20.4950546,21.53846297,23.47255877
OCCIDENTAL68,MIRAVALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL69,MIRAVALLE,0,9.391933718,9.455438468,9.543025803,9.636499398,9.693439896,9.856639351,10.04726948,10.23101661,10.45920825,10.60558218,10.94645196,11.28814563,11.65376075,12.07266116,12.40723263,12.95172324,13.56046717,14.36056191,15.29481051,16.10159172,17.5793414
OCCIDENTAL70,EL SOL,14.21317005,14.48860823,14.87541785,15.31050269,15.76661641,16.09532003,16.6093659,11.53155179,11.9168366,12.36355874,12.72277046,13.32671301,13.94680616,14.61237304,15.36243846,16.02265794,16.9742144,18.03596032,14.82593973,16.02497604,17.12082113,17.86506467
OCCIDENTAL71,EL SOL,24.28083217,24.37488257,24.64004876,24.96514214,25.30307357,25.54218963,26.05899138,17.13646557,17.6270421,18.19599057,18.62357453,19.39524001,20.1736807,21.00015275,21.92863025,22.70904441,23.88003505,25.17897449,20.79762613,22.40025341,23.83711993,24.89546682
OCCIDENTAL72,EL SOL,20.72753966,21.05542479,15.99400564,16.31951757,16.65331628,16.92160555,17.37415615,17.87597337,18.36661128,18.93848889,19.36290517,20.14453958,20.93235004,21.76912954,22.71068332,23.49801814,24.68845565,26.00973126,18.00627586,19.4486933,20.75224371,22.11184834
OCCIDENTAL73,SAN AGUSTIN,18.92567359,13.50768465,14.30406668,15.13271063,15.96854753,16.73937521,17.4414899,18.19704663,18.94551329,19.78274588,20.46982573,21.54073451,22.62844763,23.77939925,25.05627255,26.17339732,27.7349,28.4349,29.1349,29.8349,30.55171832,31.28575903
