CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL42,PM CIGATAM PS S DE RL DE CV,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685,2.243996685
OCCIDENTAL43,SIEMENS SA DE CV,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257,0.832902257
OCCIDENTAL44,PROD FARMACEUTICOS COLLINS SA DE CV,0.872774068,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982,0.903285982
OCCIDENTAL45,FIDEICOMISO F--00291,0.112800812,0.124626568,0.142215737,0.162636174,0.185941457,0.203992393,0.225338932,0.248901484,0.275446114,0.305316629,0.341213883,0.382014053,0.42895036,0.42895036,0.42895036,0.42895036,0.42895036,0.42895036,0.42895036,0.42895036,0.42895036,0.42895036
OCCIDENTAL46,TECHNICOLOR MEXICANA S DE RL DE CV,8.180598612,8.164618094,8.3239895,8.406573568,8.487743835,8.595451941,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419,8.663758419
OCCIDENTAL47,BELTICOS SA DE CV 684-1260,1.278614009,1.381268262,1.507682511,1.649203458,1.803549889,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679,1.927490679
OCCIDENTAL48,ACEITES GRASAS Y DERIVADOS SA DE CV (AGYDSA),2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985,2.992366985
OCCIDENTAL49,CONTINENTAL AUTOMOTIVE SA DE CV (PERIFERICO),2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265,2.783957265
OCCIDENTAL50,FERRO PIEZAS ALANISA SA DE CV,1.650415762,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641,1.704865641
OCCIDENTAL51,LIQUIMEX SA DE CV (GUADALAJARA),0.818950091,0.902354731,0.99272469,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266,1.08397266
OCCIDENTAL52,LABORATORIOS PISA SA DE CV,4.138905204,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969,4.209497969
OCCIDENTAL53,CONTINENTAL AUTOMOTIVE SA DE CV (TIJERA),3.695637855,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118,3.773272118
OCCIDENTAL54,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.234725788,0.707099664,1.185620934,1.672611265,2.184857093,2.717898123,3.270960367,3.838024938,4.457157838,5.097084889,5.767623186,6.456184118,7.239565542,8.046297639,8.890503168,9.767655063
