CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL31,AMERICAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.5,13,13.5
OCCIDENTAL32,MIRASIERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL33,UVM EDUCACION SC,1.053327825,1.096266677,1.151154781,1.211359395,1.275154577,1.341268455,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789,1.468041789
OCCIDENTAL34,PACTIV FOODSERVICE MEX S DE RL DE CV (JAGUAR),9.975179997,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524,9.780920524
OCCIDENTAL35,FLEXTRONICS TECHNOLOGIES S DE RL DE CV,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556,9.16403556
OCCIDENTAL36,CEMEX MEXICO SA DE CV (GUADALAJARA),7.331729905,7.557935026,7.84913466,8.157668218,8.470450871,8.77795524,9.164007626,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868,9.481590868
OCCIDENTAL37,PRAXAIR MEXICO S DE RL DE CV,4.982269684,5.075714144,5.149558205,5.418876602,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101,5.765293101
OCCIDENTAL38,MOTFOUR SAPI DE CV(KODAK),1.043064152,1.326350354,1.591723812,1.704215392,2.177606026,2.778743488,3.576736311,4.610083645,5.942890236,7.687851401,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416,8.636432416
OCCIDENTAL39,ALMIDONES MEXICANOS SA DE CV,12.80621522,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697,12.60092697
OCCIDENTAL40,CERVECERIA MODELO GUAD S DE RL DE CV,1.081855237,1.123403816,1.174543916,1.228294922,1.282720237,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702,1.387775702
