CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL34,PACTIV FOODSERVICE MEX S DE RL DE CV (JAGUAR),8.969192079,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491,8.805945491
OCCIDENTAL35,FLEXTRONICS TECHNOLOGIES S DE RL DE CV,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716,9.243958716
OCCIDENTAL36,CEMEX MEXICO SA DE CV (GUADALAJARA),9.164538474,9.459560835,9.828879314,10.22040473,10.62627746,10.95714116,11.43247073,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974,11.84193974
OCCIDENTAL37,PRAXAIR MEXICO S DE RL DE CV,10.51199709,10.72306244,10.88443908,11.459487,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048,12.20815048
OCCIDENTAL38,MOTFOUR SAPI DE CV(KODAK),1.498028278,1.907352348,2.29010179,2.453191153,3.138764872,3.985264982,5.126800646,6.61538754,8.520674943,10.9771472,12.166,12.166,12.166,12.166,12.166,12.166,12.166,12.166,12.166,12.166,12.166,12.166
OCCIDENTAL39,ALMIDONES MEXICANOS SA DE CV,12.20330925,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093,12.02328093
OCCIDENTAL40,CERVECERIA MODELO GUAD S DE RL DE CV,1.301136339,1.352861161,1.415145178,1.480656187,1.548303457,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535,1.666758535
OCCIDENTAL41,VITRO VIGUSA S. R. L. DE C.V. (VIDRIERA GUADALAJARA SA DE CV),7.398856792,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363,7.427712363
OCCIDENTAL42,PM CIGATAM PS S DE RL DE CV,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999,3.621307999
OCCIDENTAL43,SIEMENS SA DE CV,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834,1.85383834
OCCIDENTAL44,PROD FARMACEUTICOS COLLINS SA DE CV,1.606792177,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743,1.680599743
OCCIDENTAL45,FIDEICOMISO F--00291,0.109341127,0.122085224,0.140476461,0.161983665,0.187000235,0.205034851,0.227731325,0.253618828,0.282011218,0.315191899,0.347542248,0.392058691,0.442890134,0.442890134,0.442890134,0.442890134,0.442890134,0.442890134,0.442890134,0.442890134,0.442890134,0.442890134
OCCIDENTAL46,TECHNICOLOR MEXICANA S DE RL DE CV,9.310548427,9.390899684,9.653977509,9.830869857,10.02252263,10.14381423,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076,10.28044076
OCCIDENTAL47,BELTICOS SA DE CV 684-1260,1.822276931,1.989454902,2.18962325,2.415082135,2.666844426,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535,2.848456535
OCCIDENTAL48,ACEITES GRASAS Y DERIVADOS SA DE CV (AGYDSA),2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788,2.270103788
OCCIDENTAL49,CONTINENTAL AUTOMOTIVE SA DE CV (PERIFERICO),3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318,3.274628318
OCCIDENTAL50,FERRO PIEZAS ALANISA SA DE CV,2.009133618,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561,2.097426561
OCCIDENTAL51,LIQUIMEX SA DE CV (GUADALAJARA),1.559481068,1.736525313,1.926353891,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374,2.120917374
OCCIDENTAL52,LABORATORIOS PISA SA DE CV,6.531757868,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907,6.71360907
OCCIDENTAL53,CONTINENTAL AUTOMOTIVE SA DE CV (TIJERA),4.871404333,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992,5.026480992
OCCIDENTAL54,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.368694265,1.119834053,1.886664278,2.683728881,3.458780353,4.335347891,5.249081113,6.233654226,7.282295618,8.290715687,9.605984995,11.14144057,12.5,13.5,14.5,15.5
OCCIDENTAL55,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.368694265,1.119834053,1.886664278,2.683728881,3.458780353,4.335347891,5.249081113,6.233654226,7.282295618,8.290715687,9.605984995,11.14144057,12.5,13.5,14.5,15.5
OCCIDENTAL56,NINOS HEROES,20.01621376,20.10432421,20.35408272,20.64815056,20.88791023,20.97988398,21.26442594,21.69189062,22.09239352,22.61453792,22.83666769,23.59202312,24.34626629,25.23943332,26.2035884,26.88257609,28.38077845,28.6,28.8,29,29.20137457,29.40414748
OCCIDENTAL57,NINOS HEROES,26.52057759,26.48805394,26.66953983,26.9086085,27.1802514,27.25956416,27.69348131,28.20873969,28.68798428,29.32407995,29.57039185,30.50600216,31.43809174,32.54729378,33.74544459,34.57417678,34.8,35,35.2,35.4,35.6,35.80112994
OCCIDENTAL58,GUADALAJARA I,51.96495783,52.04797087,52.55048255,53.16692912,53.84868326,54.14948675,55.15561558,50.69421794,51.73574972,53.06494784,53.69208501,54.2,54.7,55.2,55.7,56.2,56.7,54.2,54.7,55.2,55.7,56.20429553
OCCIDENTAL59,COLON,17.979222,18.34454055,18.68851478,19.15720191,19.73501893,19.83859355,20.20053339,20.62281813,21.01984214,21.53303461,21.76085632,22.49723627,23.23336992,24.1982367,25.13957335,25.8,26,26.2,26.4,26.6,26.80151515,27.00455693
OCCIDENTAL60,COLON,20.45245804,20.61731615,20.94742898,21.32338086,21.72637065,21.97573634,22.51216938,23.11881731,23.70026934,24.41632805,24.81128472,25.78987392,26.77499033,27.92136126,29.15590557,30.0812402,31.9,32.3,32.7,33.1,33.5,33.90483384
OCCIDENTAL61,BAJIO (ANTES PRIMAVERA),0,0,16.20096885,16.43067457,16.64969941,16.75094156,17.07042636,17.4412091,17.79094798,18.23938167,19.26255847,19.9218524,20.58129351,21.3593636,22.19886156,22.79790929,24.09327197,25.1,25.3,25.5,25.70158103,25.90475558
OCCIDENTAL62,FRESNO,21.37981346,21.91216981,22.70433399,23.46070529,24.33630244,25.04008086,26.07366558,26.75334995,27.40335403,28.29968187,28.73355634,29.9365129,31.05429782,32.45671434,33.3,33.8,34.3,34.8,35.3,35.9,36.5101983,37.13076824
OCCIDENTAL63,LAS PINTAS,20.31764511,20.51887494,20.79581923,21.11810539,21.55591451,21.75254218,22.32264664,22.96322557,23.48791915,24.2378394,24.66972774,25.68301573,26.70476689,27.6,28,28.4,28.8,29.2,29.6,30.1,30.60844595,31.12548051
OCCIDENTAL64,LAS PINTAS,19.35675461,19.39013599,21.36788973,21.78411048,21.95818675,22.06655839,22.55284038,23.01662562,23.45204186,24.11104771,24.35766746,25.27011932,26.18661575,26.6,26.9,27.1,27.4,27.7,27.9,28.2,28.50322581,28.80971211
OCCIDENTAL65,HIGUERILLAS,23.81692001,23.91619909,24.20781397,24.55210977,24.92695574,25.12549311,25.74564609,26.35111731,26.92585507,27.74890117,28.1092476,29.1,29.4,29.8,30.2,30.5,30.9,31.3,31.7,32.1,32.50504732,32.91520564
OCCIDENTAL66,HIGUERILLAS,22.85602952,23.01235341,23.34500711,23.64846735,24.06164209,24.30466007,24.78396298,25.42008815,26.02778519,26.78247223,27.18437103,28.22486098,29.27094979,30.49164535,31.9008331,32.87876413,34.7,35.2,35.6,36,36.40449438,36.81353364
OCCIDENTAL67,MIRAVALLE,24.83181255,14.56400922,14.71305687,14.89403117,15.09335495,15.18590635,15.47631502,15.8132481,16.13111934,16.53849817,16.72694172,17.3066723,17.88688446,18.57058183,19.3081263,19.83690022,20.97206203,22.39670864,24.083,24.283,24.483,24.683
OCCIDENTAL68,MIRAVALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL69,MIRAVALLE,0,10.66792727,10.78062729,10.9178024,11.06954307,11.14407219,11.36495428,11.62131037,11.86502564,12.17603905,12.32728056,12.76848728,13.212028,13.73416869,14.29853968,14.71065792,15.57534439,16.65903862,17.94221214,18.12163426,18.3028506,18.48587911
OCCIDENTAL70,EL SOL,13.53649485,13.83790942,14.26101117,14.728461,15.22887018,15.55909736,16.10314362,11.2153696,11.62062972,12.10234435,12.43464083,13.07097262,13.72588746,14.48024191,15.29916105,15.97388375,17.16400265,18.63087883,15.73351631,17.00422574,17.42933138,17.86506467
OCCIDENTAL71,EL SOL,26.96840733,27.14956079,27.548577,28.00776306,28.50223543,28.79515157,29.4639981,19.43674563,20.04585487,20.77199332,21.2271191,22.18484913,23.15406634,24.26911737,25.46803435,26.40287866,28.16049673,29.685,23.385,23.885,24.385,24.89546682
OCCIDENTAL72,EL SOL,23.58428362,24.02522624,18.3188436,18.75577003,19.21717642,19.54276516,20.12430998,20.77089448,21.39722122,22.1478206,22.6090199,23.60488394,24.61179683,25.77245525,27.02074542,27.98767726,29.82513909,31.2,20.6,21.1,21.6,22.11184834
OCCIDENTAL73,SAN AGUSTIN,17.20056316,12.3112111,13.08629549,13.89186957,14.71874051,15.44187657,16.13679364,16.88895565,17.62995099,18.4794326,19.09157463,20.161434,21.25183722,22.48702463,23.81222488,24.90073159,26.77923287,28.4349,29.1349,29.8349,30.55171832,31.28575903
OCCIDENTAL74,SAN AGUSTIN,0,5.911875062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL75,SAN AGUSTIN,0,0,6.299281065,6.701410334,7.113901974,7.476264058,7.938080009,8.430728644,8.920548593,9.468373471,9.896673049,10.56535046,11.25026574,12.01768829,12.83975232,13.53956384,14.67625049,15.7,16.2,16.7,17.2154321,17.7467726
OCCIDENTAL76,BUGAMBILIAS,19.30390564,19.66761817,20.18753776,20.75229086,21.34466381,21.786232,22.51364701,19.92260282,20.57873426,21.35584107,21.85488269,22.87224501,23.90296786,25.08588304,26.35733458,26.9,27.4,10.9,11.4,11.9,12.42192982,12.96675131
OCCIDENTAL77,BUGAMBILIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,17.4,17.9,18.41436782,18.94351632
OCCIDENTAL78,LOMAS,0,0,0,0,0,0,0,26.04255564,26.49259597,27.08768652,27.32285882,28.19515083,29.06457149,30.09815221,31.21446625,31.98947015,33.3,36.5,36.7,36.9,37.10118694,37.30356788
OCCIDENTAL79,LOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL80,CIUDADELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23.2,23.40173913,23.60523251
OCCIDENTAL81,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO SAN MARTIN),0.135788341,0.575013754,0.701189612,0.796825017,0.894006612,1.12742237,1.36606164,1.613552569,1.864091702,2.130766074,2.373193433,2.628498222,2.628498222,2.628498222,2.628498222,2.628498222,2.628498222,2.628498222,2.628498222,2.628498222,2.628498222,2.628498222
OCCIDENTAL82,SITEUR LINEA DOS DEL TREN,2.532683835,2.703379405,2.87040557,3.165962553,3.496001012,3.833161199,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067,4.086315067
OCCIDENTAL83,U SCINT IND MEXICO SA DE CV,1.233302947,1.313133536,1.445254033,1.594067471,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162,1.815568162
OCCIDENTAL84,HUENTITAN,14.88142521,14.8417435,14.92212448,15.0346552,15.16524792,15.188517,15.4092299,15.674741,15.91975293,16.25123875,16.36631974,16.86231185,17.35528552,17.94485861,18.58213435,19.01486295,20.0238222,21.30093093,22.3,22.4,22.50044843,22.6013473
OCCIDENTAL85,HUENTITAN,11.98653044,11.99778328,12.10579121,12.24002051,12.38923433,12.50161584,12.72580094,12.98791646,13.23403338,13.5531854,13.69264984,14.15200707,14.61101351,15.21157773,15.79909899,16.21499225,17.12544842,18.27047616,19.89830301,21.80834367,23.17694696,26.102971
